,bodyid,type
8083,518476551,
8084,1316085496,
8085,1319483566,
8086,1158528851,
8087,1530601287,
8088,1383111671,
8089,1781627679,
8090,2026189643,
8091,1784052503,LC12
8092,5813004296,
8093,2535111221,
8094,640691030,
8095,1375462484,
8096,1529923621,LC11
8097,1933904658,
8098,2245471785,
8099,1449502965,
8100,1786167665,
8101,1965811701,
8102,1776861427,
8103,1963079392,
8104,1778549475,
8105,2407945658,
8106,1749582456,
8107,5812997925,LLPC2c
8108,5812998640,LPC1
8109,1315334575,
8110,2439973050,
8111,1469403612,
8112,2038868436,
8113,2378197819,
8114,884485938,
8115,2461368223,
8116,2379604274,
8117,2212074830,
8118,1162534149,
8119,981638934,
8120,1966864706,LPLC1
8121,5813055222,
8122,675489869,
8123,1107441034,
8124,1806535217,LPC1
8125,1753584031,
8126,1041343227,
8127,1719208630,
8128,1374097180,
8129,1969222604,
8130,1912306658,
8131,5813003578,
8132,2068845394,
8133,1050266721,FB05d
8134,760069033,
8135,1661623550,
8136,5813057579,
8137,2307842617,
8138,1155263986,
8139,5813021116,
8140,769268002,
8141,5813129572,
8142,1751437657,
8143,5813054204,
8144,454335501,
8145,1169359181,
8146,2026534952,
8147,1842665603,
8148,1298985697,
8149,1101708390,
8150,1845431908,LC22
8151,1876285403,
8152,1748566678,
8153,986098785,
8154,1470918989,
8155,1658972262,
8156,611089775,
8157,2305503934,
8158,953639837,
8159,1530602385,
8160,1348829819,
8161,824128501,
8162,889194759,
8163,674108632,
8164,1190923480,
8165,1281303666,LC4
8166,1134819586,
8167,1531643327,
8168,1718231248,LC18
8169,1688924058,
8170,5813077635,
8171,950229431,
8172,703179848,
8173,1502870544,
8174,1875181194,
8175,5901205563,
8176,2183396945,
8177,1068885266,
8178,1375769049,LC17
8179,1599686170,
8180,1313038188,LPLC4
8181,944974703,
8182,2523105733,
8183,1375504412,
8184,1066516552,
8185,5813003188,
8186,1220252413,
8187,1323015482,
8188,5813002565,
8189,701345660,
8190,1312015204,LC31
8191,1659970036,
8192,1038636222,
8193,1632055020,
8194,673090000,
8195,2220920100,
8196,1385429936,
8197,1353755801,
8198,1377845289,LC14
8199,2439632255,
8200,1630518911,
8201,860577283,
8202,2687203682,
8203,1685461806,
8204,5813038579,
8205,1321352281,
8206,1512587785,
8207,1654879954,
8208,1998855073,
8209,1600589700,
8210,1654742300,
8211,1570343631,
8212,453423834,
8213,1656788533,
8214,578155687,
8215,5813053760,
8216,1844330910,
8217,1068523766,
8218,1663017965,
8219,5813054101,
8220,550068041,
8221,1806535767,LPC1
8222,2090681039,LC13
8223,762171741,
8224,1690694192,
8225,5812993989,
8226,1809937239,
8227,1755859000,
8228,854257187,
8229,1594092024,LC18
8230,5813003943,
8231,5813065458,
8232,5813046075,
8233,1589969344,LC18
8234,5813021637,
8235,730537677,
8236,1507834915,
8237,2096914134,
8238,1716474382,
8239,5813048244,
8240,607117287,
8241,1292657653,
8242,5813108261,
8243,1512232956,
8244,1907519001,LC4
8245,5813009749,
8246,1570577325,
8247,1189563805,
8248,327587644,
8249,552101431,
8250,2532089444,
8251,2212727271,
8252,696850811,
8253,2436614809,
8254,2435884865,
8255,858117444,
8256,5813068769,
8257,1408966006,
8258,1007644534,
8259,1594899469,
8260,1882009576,
8261,2034132170,
8262,1653061963,
8263,5813076764,
8264,5813126031,
8265,2071915317,
8266,1436142139,
8267,1593363112,
8268,974839704,
8269,1689994034,LPLC1
8270,1750902590,
8271,5812998678,
8272,2533746816,
8273,1531971605,
8274,917742834,
8275,1997183650,
8276,1785511781,
8277,2490982520,
8278,1849174879,LC17
8279,2348241598,
8280,1687149200,
8281,1042426546,
8282,2058933474,
8283,5812992016,
8284,1344918576,
8285,2039856966,
8286,1690546948,
8287,1594075438,
8288,1188889654,
8289,1442819296,mPN1
8290,5813008321,
8291,1778613177,LPC1
8292,2245259630,
8293,1878081698,
8294,1998922583,LC4
8295,5812988757,
8296,2403537383,
8297,2529672018,
8298,2029897882,
8299,1813399871,LPLC1
8300,1375086114,
8301,1817107934,LC17
8302,915852626,
8303,2531337870,
8304,5813090784,
8305,1563273220,
8306,1289238841,LC16
8307,1689139601,
8308,1603109870,
8309,696772937,
8310,1935104701,
8311,944423023,
8312,2378935423,JO-A/B/C
8313,5813063356,
8314,1687831632,LC17
8315,1067624828,
8316,1286081940,
8317,575073196,
8318,1533723752,LC11
8319,5813046306,LLPC1
8320,1753354657,LC12
8321,769195048,
8322,1665766998,
8323,5812993692,LC4
8324,2372175152,
8325,1719225241,LPLC2
8326,1745860329,LC18
8327,5901196898,LPLC4
8328,2214068782,
8329,2152686025,
8330,426489829,
8331,5812998136,LC4
8332,1006967204,
8333,1438300188,LC13
8334,1776308170,
8335,1480179511,
8336,451365099,
8337,1311669538,
8338,5812988861,
8339,1286081919,
8340,1351674644,
8341,795723912,
8342,5812995680,LC12
8343,1446066048,
8344,1652405664,
8345,2214863872,
8346,725860918,
8347,1567482299,LC15
8348,1510281199,
8349,5813065004,FB04p
8350,2561777459,
8351,5812999859,
8352,2411994740,
8353,1190241085,
8354,768132738,
8355,5813076392,
8356,2369290871,
8357,1813403953,LPLC2
8358,2154714621,
8359,1466857457,
8360,982601521,
8361,862270125,
8362,418970112,
8363,1721650530,
8364,5813069068,
8365,1808400948,
8366,1259309269,
8367,891771553,
8368,1289190689,
8369,5813020750,
8370,1140245595,
8371,1038787685,
8372,2536466764,
8373,2190645015,
8374,1375799121,
8375,2566154435,
8376,1222259797,
8377,544038013,
8378,1169562518,
8379,1260914538,
8380,2148964632,
8381,1383016399,
8382,2561721182,
8383,1653187873,
8384,1806885454,LPC1
8385,1220270134,
8386,2529300881,
8387,5813065148,
8388,5813065332,
8389,1130049611,
8390,848800082,PB02
8391,2468258379,
8392,1597402918,
8393,1468790547,
8394,1229107423,
8395,1599605646,
8396,1322470462,R1
8397,1842090544,LPC1
8398,1285698280,
8399,794458695,
8400,1912461809,
8401,2041592320,
8402,859200049,
8403,1590328241,
8404,2502034197,
8405,480581727,
8406,545410502,
8407,759983358,
8408,1537798206,LC15
8409,1971427782,
8410,1906836822,LC12
8411,2467567169,
8412,2149275426,
8413,1467167479,
8414,1880482194,
8415,5813058410,
8416,2437637536,
8417,2097639393,
8418,1785680506,
8419,1505356074,
8420,1284372935,
8421,1012112752,
8422,5813075030,
8423,5812981058,
8424,1844750081,LPLC2
8425,858812398,
8426,1251996302,
8427,613420343,
8428,1682707330,LPLC2
8429,1282274833,
8430,1471498183,
8431,1137499637,
8432,1291569166,LT51
8433,1162529693,FB03a
8434,2032767961,
8435,1221971805,
8436,1663029776,
8437,1169847128,LC6
8438,1932735359,
8439,1437155975,
8440,5813033901,
8441,1843377420,
8442,1749258134,LC4
8443,1996288874,
8444,1624047606,
8445,2244408832,
8446,2436269267,
8447,734686161,
8448,1878427906,
8449,1559284164,LC31
8450,1777918421,
8451,1259528984,
8452,1448575109,
8453,2536479752,
8454,1655496596,LC21
8455,950233506,
8456,2566167451,
8457,2654196100,
8458,764399773,
8459,448908822,
8460,1143807196,
8461,1343804739,
8462,5813078641,
8463,1414366899,
8464,5812989160,LC15
8465,953306312,
8466,5813002403,
8467,1564038637,
8468,1788930829,
8469,1260879488,
8470,5813078074,
8471,832974054,
8472,1105092282,
8473,5813058104,
8474,666709858,
8475,1251287249,
8476,1173045815,
8477,488240010,
8478,1806509469,
8479,1043066007,
8480,2493447949,
8481,788519447,
8482,1721581832,
8483,1376148399,
8484,2002082301,
8485,1718439069,
8486,5813013677,
8487,1728281815,
8488,1562931914,
8489,1477447226,
8490,670810688,
8491,577330676,
8492,672593764,
8493,1593695259,
8494,1599988924,
8495,1563001067,
8496,1352664363,
8497,2413363236,
8498,1232607453,LC9
8499,1479825087,
8500,2683529694,
8501,1414073219,
8502,952374245,
8503,635895000,
8504,1658881325,LC17
8505,1882316655,
8506,1100874650,
8507,2501684723,
8508,2436546097,
8509,1563393904,LC9
8510,2505453180,
8511,575768329,
8512,1318304936,
8513,1808279428,LPC1
8514,2254800994,
8515,2369071071,
8516,518144763,
8517,1753359080,LC12
8518,828934059,FB06x
8519,2185547554,
8520,1230535525,LC9
8521,5813085201,LC29
8522,2096236618,
8523,1282007450,LPLC2
8524,2406162924,
8525,1282806123,
8526,1933433614,LC13
8527,1074476096,
8528,1904583419,
8529,1871778911,
8530,5813021122,
8531,1840282440,
8532,1438304067,LC13
8533,2182127761,
8534,1130424306,
8535,5813078062,
8536,1344077911,
8537,2349242954,JO-A/B/C
8538,1281752255,
8539,1508144735,
8540,1373398705,
8541,1261566146,
8542,1753117041,
8543,1387095695,
8544,5813050359,
8545,1570569582,
8546,1501281382,
8547,950880008,
8548,2186220083,
8549,1131485772,
8550,2345457096,
8551,706183789,
8552,360259013,
8553,2245441631,
8554,1752016801,LPLC2
8555,5813022455,
8556,515718803,
8557,5813037955,
8558,1726201288,
8559,1788676257,lPNX
8560,5812997130,LPC1
8561,1355736858,
8562,2057560161,
8563,1971077837,
8564,2469017905,
8565,2534450924,
8566,1808551589,
8567,1964115042,
8568,1291353045,
8569,1815579306,
8570,1260949492,
8571,5812991175,
8572,892286449,
8573,707837502,
8574,1417789519,
8575,859044775,
8576,1979854855,
8577,2466954321,
8578,5813003331,
8579,1807238852,LPC1
8580,737266434,
8581,1844914014,
8582,5813044978,
8583,2429660311,
8584,1006984149,
8585,5813123748,
8586,1344423468,
8587,5813077788,mPNX
8588,1871338247,
8589,762274975,
8590,2372801921,
8591,1845747863,
8592,859152863,
8593,5813069449,
8594,5813035694,
8595,1477735262,
8596,1319583148,LC16
8597,2563072205,
8598,1175433492,
8599,2526308649,
8600,5813000146,
8601,946585328,
8602,1231619255,LC6
8603,5813130336,
8604,949870573,
8605,886159795,
8606,2095342846,
8607,1285349159,
8608,1632992195,
8609,1222519065,
8610,1354731667,
8611,1008292492,
8612,1596091814,LC22
8613,2564777611,
8614,828826327,
8615,1967508592,LC13
8616,2532732587,
8617,1995287885,
8618,2435846707,
8619,1936810942,
8620,706183871,
8621,5813006921,JO-A/B/C
8622,945532230,
8623,1219933452,
8624,1937484502,
8625,5812997068,LLPC1
8626,1294517428,
8627,1479518734,
8628,357250124,
8629,1722346362,LC18
8630,5813022199,
8631,2024470759,
8632,1354368623,
8633,1226375244,
8634,1878695041,
8635,1317134758,
8636,5813069462,
8637,1782290978,
8638,1634762351,
8639,1686518948,LC12
8640,2376203197,
8641,1779796131,
8642,643060819,
8643,388280029,
8644,1190926889,
8645,2312286057,
8646,1532557459,
8647,2097924338,
8648,1996280432,
8649,2464912810,
8650,2531675631,
8651,1566511014,LC11
8652,1576379806,
8653,1632992770,
8654,694126781,
8655,388208592,
8656,5813045424,
8657,1256264708,
8658,2038168327,
8659,387939267,
8660,2383714807,
8661,952624405,
8662,1441430469,
8663,1414634478,
8664,2092641113,
8665,1848138779,LC17
8666,541913216,
8667,1936131944,
8668,2438924230,
8669,1686816899,
8670,1354019751,
8671,1601616011,
8672,1777232566,
8673,450004974,
8674,1075067409,
8675,1560419886,
8676,1355042349,
8677,1105502296,
8678,1099912501,
8679,1776191891,
8680,1964088638,
8681,2339080220,
8682,861578855,
8683,2150005302,
8684,1839042586,
8685,2103645198,
8686,1559948889,LC11
8687,2184738972,
8688,1504096339,LC21
8689,1132142271,
8690,1661212822,
8691,1188599723,
8692,2437896575,
8693,2121707030,LC11
8694,1167878646,
8695,5812989377,
8696,2118940139,
8697,2346510018,
8698,5813064485,
8699,952978874,
8700,1785485642,
8701,1997165328,
8702,2001400402,
8703,2318553055,
8704,1201231816,LC9
8705,1838266061,LPC1
8706,5813130229,
8707,823408714,
8708,1964426313,
8709,1012116889,
8710,2407237519,
8711,1813900946,
8712,1753449224,
8713,1450172577,
8714,1750419433,
8715,1231955783,LC6
8716,5812993249,
8717,1601276137,
8718,2409965772,JO-A/B/C
8719,792537736,
8720,1659590563,
8721,580547055,
8722,2273061368,
8723,1571588098,
8724,2284095022,
8725,1686821948,
8726,1407260897,
8727,5812999429,LC31
8728,1407269278,LC13
8729,1043216598,
8730,1375254283,
8731,1531059000,LC13
8732,1250610333,
8733,1716496582,LPLC2
8734,2182386989,
8735,2533414465,
8736,1224560798,
8737,388310363,
8738,1320005828,
8739,1810986443,LC22
8740,5813038846,
8741,1907510214,LC4
8742,1441925904,
8743,1567084891,
8744,1870993614,LC15
8745,5901203642,
8746,5812993825,
8747,1435825795,
8748,1811621215,
8749,1857825571,mPN1
8750,1499756471,
8751,2277512248,
8752,5813016716,
8753,1346900360,
8754,1564472872,LC13
8755,1750234342,
8756,5812997145,LLPC2c
8757,1838969023,LPC1
8758,1503271121,
8759,917643796,
8760,1408177159,
8761,1688712195,
8762,1903020540,
8763,1656740247,
8764,5813038202,LC9
8765,2503739541,
8766,5813021564,
8767,2275158923,
8768,1939521075,
8769,5901214683,
8770,1289238793,
8771,1778306530,LLPC2a
8772,1436357277,
8773,1745817585,
8774,2000861538,
8775,2409279246,
8776,764330286,
8777,1480171213,
8778,2280724051,
8779,1195676910,
8780,819895218,
8781,1344724479,
8782,2155565007,
8783,2247339883,
8784,1963761077,
8785,5812992239,
8786,5813022738,
8787,2403861851,
8788,5812980326,
8789,359219503,
8790,1906305419,
8791,2058895019,
8792,2128303712,
8793,1289574568,
8794,2149322419,
8795,1251810443,
8796,1099911913,mlPN2
8797,1806885187,LPC1
8798,913616416,
8799,2375900009,
8800,1932401609,
8801,1912647511,
8802,1383703581,
8803,5812995757,LPLC1
8804,1254931126,
8805,1684451749,LC31
8806,1908023418,
8807,612742224,
8808,1570836367,
8809,2130665598,
8810,731140809,
8811,5813132441,
8812,5812993229,
8813,671233447,
8814,1537756016,
8815,1784389055,LC12
8816,920086841,
8817,5813039136,LPLC2
8818,2379626189,
8819,1871100343,
8820,2502716283,
8821,1251032454,
8822,2536471056,
8823,1290253312,
8824,2376194110,
8825,1347812305,LC17
8826,1905093495,LC15
8827,1529635236,LC21
8828,1137499592,
8829,2505436076,
8830,581409749,
8831,1224523027,
8832,2531355529,
8833,2508172940,
8834,722817260,mPN1
8835,1348035540,
8836,1844176151,
8837,1199159635,LC6
8838,1134409467,
8839,1103102334,
8840,2525277576,
8841,5812992374,
8842,1375090565,
8843,1282827358,
8844,2283127971,
8845,1665844590,
8846,1475684830,
8847,5813031344,
8848,5813016851,LC15
8849,1745480986,
8850,1996276282,
8851,5813038491,
8852,733292029,
8853,2372309333,
8854,2134692710,
8855,1200584107,
8856,1817458052,LC17
8857,946485296,
8858,5813040731,
8859,1750504980,
8860,1071191833,
8861,1189697512,
8862,1563342189,
8863,669869547,
8864,1260237061,
8865,1622730670,
8866,1750243366,LC15
8867,2213452322,
8868,5813077658,LC9
8869,5812988573,LC9
8870,1256269011,
8871,1721715335,
8872,1503754464,LC21
8873,1158903092,
8874,5812989665,
8875,1573042706,
8876,5813033712,
8877,1322025494,
8878,1508118556,LC15
8879,913274888,
8880,1723015266,LC18
8881,485728655,
8882,1793325908,
8883,2314810967,
8884,1535718148,
8885,1936507376,
8886,422052346,
8887,390344260,
8888,1908792626,
8889,2563421906,
8890,1776519446,
8891,1634805202,
8892,800929667,
8893,2501347827,
8894,1717899399,LC21
8895,1232266414,LC9
8896,2503739800,
8897,1753233952,
8898,1810632616,
8899,1404933332,
8900,1496656782,
8901,5812999947,
8902,1343860874,
8903,1560311044,LC13
8904,948834414,mlPN1
8905,1407939124,
8906,1807554654,
8907,1602626242,
8908,1854022847,
8909,1449618949,
8910,640194409,
8911,5812995833,
8912,511353266,
8913,2028309036,
8914,2039878254,
8915,790668865,
8916,1938955067,
8917,1872620129,
8918,548488948,
8919,632570417,
8920,1439698950,
8921,1096315576,
8922,2433394724,
8923,2149663851,
8924,829050526,
8925,2096500397,
8926,5813045475,LPC1
8927,1964447681,
8928,1714808591,
8929,1625550248,
8930,1628317539,
8931,451049385,
8932,1534987594,
8933,5812997928,
8934,5813000368,
8935,1623733170,
8936,1689860552,
8937,1633001385,
8938,5812997191,LLPC3
8939,5812993314,LC12
8940,1722337568,LC18
8941,1722708360,
8942,2180668143,
8943,5813046239,LPC1
8944,1041050091,
8945,5812998139,
8946,1721141438,
8947,1158018199,
8948,1686799941,
8949,1379355446,
8950,5813009518,
8951,1624418395,LC13
8952,1479828967,
8953,1719958881,
8954,5813016625,
8955,5813088421,
8956,1967137143,
8957,1467966209,
8958,2212350641,
8959,1319211083,
8960,1589964834,
8961,632600726,PB02
8962,956820684,
8963,5813013498,
8964,5813032043,
8965,1036149761,
8966,1407866159,
8967,1254361765,
8968,1286022311,
8969,1870979750,
8970,2025170307,
8971,1809942089,
8972,607251100,
8973,390590450,
8974,2379241728,
8975,1139909038,
8976,2349242991,
8977,1722993253,
8978,1655474822,LC17
8979,1999087154,
8980,2399626099,
8981,1691518641,
8982,5813011591,
8983,424434994,
8984,1320597959,
8985,5813041326,
8986,5812990958,
8987,1849683877,mPNX
8988,2062987516,
8989,1505886877,
8990,1716082078,
8991,1259852010,LC6
8992,982973629,
8993,2402501662,
8994,1601236899,
8995,2088629661,LC18
8996,5812999500,
8997,1689328797,
8998,2120303453,
8999,673772212,
9000,2568896037,
9001,5812997176,LLPC2c
9002,2304842591,
9003,1413800682,
9004,1635146965,
9005,1351999057,
9006,5813003649,
9007,1288788976,
9008,1261229600,LT51
9009,827432118,
9010,1559931305,
9011,1504423575,LC21
9012,1132406255,
9013,919846353,
9014,1342687063,
9015,5813056532,
9016,1501267296,
9017,1783362106,LT52
9018,1721395841,
9019,1903724956,
9020,1501665145,LC9
9021,2070913577,
9022,1344724350,
9023,856886459,
9024,1745463409,
9025,604061479,
9026,917727045,
9027,1288522544,
9028,2475437240,
9029,543702551,
9030,1728942250,
9031,1222332850,LPLC1
9032,1964084607,
9033,453457927,
9034,1080886521,
9035,675144908,
9036,5813092338,
9037,1529919908,
9038,508689623,
9039,5812983886,
9040,2532089668,
9041,737218738,
9042,884477324,
9043,1908356254,
9044,1570245517,
9045,388293131,
9046,735733975,
9047,707854989,
9048,1446756739,
9049,5812993678,LC12
9050,1808965929,LPC1
9051,2529024579,
9052,2181009844,
9053,1781613972,
9054,827798941,
9055,1808958240,LC18
9056,708208811,
9057,1008400018,
9058,2473377888,
9059,5812987745,
9060,1530615197,
9061,5813014242,
9062,1725666841,
9063,1226724956,
9064,1502191932,
9065,1438563366,LC10
9066,510680365,
9067,1685029571,
9068,1438304143,LC13
9069,2565135704,
9070,1404757292,
9071,1633441295,
9072,1103417446,
9073,1014344148,
9074,1405784549,
9075,1508274007,
9076,1684443103,LC17
9077,5812992214,
9078,2033817015,
9079,2534778621,
9080,2501343836,
9081,767455273,
9082,2188262179,
9083,5813014382,
9084,1718066873,
9085,1408966145,LC29
9086,1746848967,
9087,1654742052,
9088,1499908003,
9089,1451229570,
9090,1414724312,
9091,672287506,
9092,1662947570,
9093,1353596426,
9094,2189022388,
9095,5813021535,
9096,1717562249,LC21
9097,483712161,
9098,2560003407,
9099,5813039410,LC17
9100,5812997921,LLPC3
9101,1756212801,
9102,1785685212,
9103,1843356114,
9104,1688663936,
9105,1006859972,
9106,889859354,
9107,1263331517,LC9
9108,1935791962,
9109,386877197,
9110,5813038972,LPC1
9111,5812990821,
9112,985749017,
9113,2502060226,
9114,2216301416,
9115,1263327185,LC9
9116,1815826155,LPLC2
9117,763863652,
9118,1226029612,
9119,1201568417,LC6
9120,1785412639,LC12
9121,2150648466,
9122,1138320215,
9123,1503733177,
9124,1562703917,
9125,1977800169,
9126,1319655556,
9127,1815045923,
9128,1885372956,
9129,326560782,
9130,1997147950,
9131,1753453358,
9132,2444406613,
9133,5813039331,LLPC3
9134,1466516076,LC15
9135,5813026371,IPC
9136,1621003660,LC18
9137,1542237002,
9138,1130152528,
9139,1691303322,
9140,2058251897,
9141,5813045938,
9142,5812997053,LLPC1
9143,5813049300,
9144,575768294,
9145,637820110,
9146,5813071348,
9147,2405187324,
9148,1531625241,
9149,828455033,
9150,2148912434,
9151,418970196,
9152,1436987180,
9153,1163622544,
9154,1692251388,
9155,2244486893,
9156,5813130064,olfactory LN
9157,604864392,
9158,943813788,
9159,1378156512,
9160,5813069255,
9161,5901214960,
9162,975750913,
9163,1597877916,
9164,1409609509,
9165,2317547785,
